SCEG,2015-07-11,3540.7083333333335
TIDC,2015-07-11,323.2083333333333
NYIS,2015-07-11,19570.875
PACE,2015-07-12,5832.166666666667
PGE,2015-07-12,2116.625
IPCO,2015-07-12,2150.7916666666665
AECI,2015-07-12,2713.9583333333335
SEC,2015-07-12,173.79166666666666
TEPC,2015-07-12,1919.875
TVA,2015-07-12,20902.166666666668
CISO,2015-07-12,26448.291666666668
WACM,2015-07-12,3063.9583333333335
FMPP,2015-07-12,2341.6666666666665
ISNE,2015-07-12,15795.5
AVA,2015-07-12,1077.5
SCEG,2015-07-12,3449.625
AEC,2015-07-12,679.5833333333334
FPC,2015-07-12,6866.75
BPAT,2015-07-12,5568.541666666667
PNM,2015-07-12,1670.375
OVEC,2015-07-12,64.70833333333333
SPA,2015-07-12,102.58333333333333
NEVP,2015-07-12,4636.583333333333
TAL,2015-07-12,406.3333333333333
SWPP,2015-07-12,32079.25
TEC,2015-07-12,2626.5416666666665
ERCO,2015-07-12,46965.333333333336
SOCO,2015-07-12,32881.5
EPE,2015-07-12,1116.7916666666667
NSB,2015-07-12,64.625
PSCO,2015-07-12,5048.375
IID,2015-07-12,354.4583333333333
LDWP,2015-07-12,3055.375
GVL,2015-07-12,270.125
CHPD,2015-07-12,422.625
PACW,2015-07-12,1572.2916666666667
AZPS,2015-07-12,4269.625
TIDC,2015-07-12,306.125
FPL,2015-07-12,16872.791666666668
DOPD,2015-07-12,164.41666666666666
NYIS,2015-07-12,19806.75
DUK,2015-07-12,13066.875
PSEI,2015-07-12,2969.5833333333335
BANC,2015-07-12,1931.875
GCPD,2015-07-12,632.625
WALC,2015-07-12,1124.7083333333333
JEA,2015-07-12,1810.7916666666667
TPWR,2015-07-12,447.9166666666667
SRP,2015-07-12,4146.208333333333
CPLE,2015-07-12,7755.208333333333
MISO,2015-07-12,83213.04166666667
SCL,2015-07-12,944.125
LGEE,2015-07-12,4283.666666666667
NWMT,2015-07-12,1258.4166666666667
SC,2015-07-12,3737.3333333333335
PJM,2015-07-12,90970.58333333333
CPLW,2015-07-12,558.0
HST,2015-07-12,75.5
AVA,2015-07-13,1194.8333333333333
EPE,2015-07-13,1247.6666666666667
ISNE,2015-07-13,17788.333333333332
NWMT,2015-07-13,1341.1666666666667
AZPS,2015-07-13,4703.75
DOPD,2015-07-13,170.25
TPWR,2015-07-13,495.625
SWPP,2015-07-13,35612.75
PSCO,2015-07-13,5662.166666666667
FPL,2015-07-13,17374.75
CPLW,2015-07-13,606.0416666666666
IID,2015-07-13,414.0833333333333
PJM,2015-07-13,101407.08333333333
AECI,2015-07-13,2931.375
BANC,2015-07-13,2155.5833333333335
NSB,2015-07-13,63.958333333333336
WALC,2015-07-13,1126.25
SC,2015-07-13,3810.4583333333335
